Price,symbol,open,high,low,close,volume
Ticker,HUBS,HUBS,HUBS,HUBS,HUBS,HUBS
date,,,,,,
2015-12-15,HUBS,55.349998474121094,55.349998474121094,56.47999954223633,55.04999923706055,276900
2015-12-16,HUBS,56.31999969482422,56.31999969482422,56.40999984741211,54.29999923706055,265000
2015-12-17,HUBS,57.060001373291016,57.060001373291016,57.59000015258789,56.099998474121094,146000
2015-12-18,HUBS,55.209999084472656,55.209999084472656,57.42499923706055,55.130001068115234,352100
2015-12-21,HUBS,55.220001220703125,55.220001220703125,55.5,54.709999084472656,118100
2015-12-22,HUBS,55.83000183105469,55.83000183105469,56.029998779296875,55.220001220703125,76200
2015-12-23,HUBS,56.650001525878906,56.650001525878906,56.900001525878906,55.810001373291016,81500
2015-12-24,HUBS,56.540000915527344,56.540000915527344,57.06999969482422,56.29999923706055,55500
2015-12-28,HUBS,56.720001220703125,56.720001220703125,57.09000015258789,56.220001220703125,58700
2015-12-29,HUBS,57.650001525878906,57.650001525878906,57.849998474121094,56.86000061035156,118200
2015-12-30,HUBS,57.72999954223633,57.72999954223633,58.630001068115234,57.619998931884766,119200
2015-12-31,HUBS,56.310001373291016,56.310001373291016,57.900001525878906,56.27000045776367,187000
2016-01-04,HUBS,54.88999938964844,54.88999938964844,55.97999954223633,53.599998474121094,250900
2016-01-05,HUBS,54.650001525878906,54.650001525878906,54.959999084472656,53.79999923706055,226400
2016-01-06,HUBS,54.689998626708984,54.689998626708984,54.939998626708984,53.5099983215332,198900
2016-01-07,HUBS,52.7599983215332,52.7599983215332,53.8390007019043,52.41999816894531,211700
2016-01-08,HUBS,52.65999984741211,52.65999984741211,53.72999954223633,52.52000045776367,294600
2016-01-11,HUBS,53.90999984741211,53.90999984741211,53.970001220703125,51.80699920654297,232700
2016-01-12,HUBS,52.970001220703125,52.970001220703125,54.9900016784668,52.13999938964844,196000
2016-01-13,HUBS,49.939998626708984,49.939998626708984,53.59000015258789,49.16600036621094,215300
2016-01-14,HUBS,50.5099983215332,50.5099983215332,51.04999923706055,49.20000076293945,388800
2016-01-15,HUBS,50.040000915527344,50.040000915527344,50.099998474121094,47.869998931884766,239300
2016-01-19,HUBS,47.349998474121094,47.349998474121094,50.487998962402344,46.90399932861328,280500
2016-01-20,HUBS,47.9900016784668,47.9900016784668,48.779998779296875,43.709999084472656,319200
2016-01-21,HUBS,48.689998626708984,48.689998626708984,49.099998474121094,47.119998931884766,325600
2016-01-22,HUBS,49.06999969482422,49.06999969482422,50.0,48.619998931884766,197700
2016-01-25,HUBS,45.369998931884766,45.369998931884766,49.13999938964844,45.150001525878906,285700
2016-01-26,HUBS,42.95000076293945,42.95000076293945,45.630001068115234,42.25,665500
2016-01-27,HUBS,40.900001525878906,40.900001525878906,42.849998474121094,40.22999954223633,379500
2016-01-28,HUBS,40.029998779296875,40.029998779296875,40.96500015258789,38.04999923706055,742000
2016-01-29,HUBS,40.59000015258789,40.59000015258789,41.619998931884766,39.709999084472656,395800
2016-02-01,HUBS,40.79999923706055,40.79999923706055,41.060001373291016,38.779998779296875,221300
2016-02-02,HUBS,38.0,38.0,40.86000061035156,37.81999969482422,322000
2016-02-03,HUBS,39.61000061035156,39.61000061035156,39.77000045776367,37.45000076293945,452600
2016-02-04,HUBS,39.939998626708984,39.939998626708984,40.54999923706055,39.0099983215332,360700
2016-02-05,HUBS,32.0099983215332,32.0099983215332,40.13999938964844,31.014999389648438,865300
2016-02-08,HUBS,29.0,29.0,31.857999801635742,27.739999771118164,687600
2016-02-09,HUBS,27.520000457763672,27.520000457763672,31.299999237060547,27.459999084472656,902600
2016-02-10,HUBS,29.040000915527344,29.040000915527344,29.459999084472656,27.0,1195700
2016-02-11,HUBS,33.02000045776367,33.02000045776367,34.400001525878906,28.280000686645508,2005100
2016-02-12,HUBS,32.220001220703125,32.220001220703125,33.650001525878906,30.270000457763672,960800
2016-02-16,HUBS,32.400001525878906,32.400001525878906,32.779998779296875,30.329999923706055,537100
2016-02-17,HUBS,34.34000015258789,34.34000015258789,34.540000915527344,32.54999923706055,541500
2016-02-18,HUBS,34.0099983215332,34.0099983215332,34.7599983215332,33.779998779296875,411200
2016-02-19,HUBS,34.18000030517578,34.18000030517578,34.599998474121094,33.38999938964844,232400
2016-02-22,HUBS,36.709999084472656,36.709999084472656,36.779998779296875,34.130001068115234,570300
2016-02-23,HUBS,36.63999938964844,36.63999938964844,37.439998626708984,35.86000061035156,713100
2016-02-24,HUBS,36.529998779296875,36.529998779296875,37.20000076293945,35.0,322800
2016-02-25,HUBS,38.75,38.75,38.79999923706055,37.25,444100
2016-02-26,HUBS,40.619998931884766,40.619998931884766,40.7599983215332,38.68000030517578,564900
2016-02-29,HUBS,41.65999984741211,41.65999984741211,42.540000915527344,40.34000015258789,1155900
2016-03-01,HUBS,43.22999954223633,43.22999954223633,43.529998779296875,41.33000183105469,1378800
2016-03-02,HUBS,43.08000183105469,43.08000183105469,43.4900016784668,41.61000061035156,508300
