Price,symbol,open,high,low,close,volume
Ticker,UAL,UAL,UAL,UAL,UAL,UAL
date,,,,,,
2015-12-15,UAL,57.900001525878906,57.900001525878906,58.47999954223633,57.5099983215332,3675600
2015-12-16,UAL,58.869998931884766,58.869998931884766,59.150001525878906,57.060001373291016,4189000
2015-12-17,UAL,57.31999969482422,57.31999969482422,59.650001525878906,57.29999923706055,3997600
2015-12-18,UAL,56.91999816894531,56.91999816894531,58.220001220703125,56.720001220703125,5017900
2015-12-21,UAL,58.04999923706055,58.04999923706055,58.31999969482422,57.27000045776367,3303500
2015-12-22,UAL,58.0,58.0,58.36000061035156,56.650001525878906,3921200
2015-12-23,UAL,58.349998474121094,58.349998474121094,58.56999969482422,57.11000061035156,3381800
2015-12-24,UAL,59.779998779296875,59.779998779296875,60.439998626708984,58.349998474121094,3015000
2015-12-28,UAL,59.0099983215332,59.0099983215332,60.20000076293945,58.66999816894531,2521400
2015-12-29,UAL,59.29999923706055,59.29999923706055,59.7400016784668,58.7400016784668,2317900
2015-12-30,UAL,57.5099983215332,57.5099983215332,59.29999923706055,57.45000076293945,3182400
2015-12-31,UAL,57.29999923706055,57.29999923706055,57.5,56.720001220703125,3516000
2016-01-04,UAL,55.61000061035156,55.61000061035156,56.34000015258789,54.86000061035156,5693200
2016-01-05,UAL,55.060001373291016,55.060001373291016,56.33000183105469,54.0,6982900
2016-01-06,UAL,55.20000076293945,55.20000076293945,55.470001220703125,54.040000915527344,4902100
2016-01-07,UAL,52.630001068115234,52.630001068115234,54.810001373291016,52.34000015258789,6095600
2016-01-08,UAL,51.88999938964844,51.88999938964844,53.86000061035156,51.7599983215332,6365600
2016-01-11,UAL,51.619998931884766,51.619998931884766,52.54999923706055,50.349998474121094,8451200
2016-01-12,UAL,50.86000061035156,50.86000061035156,51.70000076293945,49.709999084472656,10054900
2016-01-13,UAL,48.060001373291016,48.060001373291016,51.279998779296875,47.7599983215332,8043600
2016-01-14,UAL,47.83000183105469,47.83000183105469,48.59000015258789,45.88999938964844,9801600
2016-01-15,UAL,45.66999816894531,45.66999816894531,46.88999938964844,44.93000030517578,10924000
2016-01-19,UAL,45.18000030517578,45.18000030517578,46.970001220703125,44.63999938964844,8597400
2016-01-20,UAL,45.119998931884766,45.119998931884766,46.20000076293945,42.16999816894531,11771600
2016-01-21,UAL,45.33000183105469,45.33000183105469,46.65999984741211,44.25,10292600
2016-01-22,UAL,46.720001220703125,46.720001220703125,47.72999954223633,45.93000030517578,8290100
2016-01-25,UAL,46.439998626708984,46.439998626708984,47.2599983215332,46.34000015258789,5578400
2016-01-26,UAL,47.22999954223633,47.22999954223633,47.27000045776367,46.310001373291016,5602800
2016-01-27,UAL,47.709999084472656,47.709999084472656,49.40999984741211,47.369998931884766,8127200
2016-01-28,UAL,46.11000061035156,46.11000061035156,48.13999938964844,45.77000045776367,7770500
2016-01-29,UAL,48.279998779296875,48.279998779296875,48.540000915527344,45.27000045776367,9056700
2016-02-01,UAL,48.86000061035156,48.86000061035156,49.20000076293945,47.52000045776367,6719300
2016-02-02,UAL,46.45000076293945,46.45000076293945,48.47999954223633,46.04999923706055,7114500
2016-02-03,UAL,47.56999969482422,47.56999969482422,48.29999923706055,45.04999923706055,6490000
2016-02-04,UAL,48.40999984741211,48.40999984741211,48.619998931884766,47.06999969482422,5711500
2016-02-05,UAL,46.86000061035156,46.86000061035156,49.15999984741211,46.47999954223633,5164900
2016-02-08,UAL,45.68000030517578,45.68000030517578,46.41999816894531,45.15999984741211,7691700
2016-02-09,UAL,46.47999954223633,46.47999954223633,47.029998779296875,44.0,9300200
2016-02-10,UAL,47.709999084472656,47.709999084472656,48.79999923706055,47.06999969482422,7833000
2016-02-11,UAL,46.97999954223633,46.97999954223633,47.849998474121094,46.47999954223633,4926400
2016-02-12,UAL,48.349998474121094,48.349998474121094,48.43000030517578,46.58000183105469,4097600
2016-02-16,UAL,48.869998931884766,48.869998931884766,49.25,47.79999923706055,4593500
2016-02-17,UAL,50.61000061035156,50.61000061035156,50.93000030517578,49.290000915527344,4214400
2016-02-18,UAL,51.939998626708984,51.939998626708984,52.20000076293945,50.720001220703125,5575100
2016-02-19,UAL,53.81999969482422,53.81999969482422,55.060001373291016,51.130001068115234,9733300
2016-02-22,UAL,55.4900016784668,55.4900016784668,55.84000015258789,53.959999084472656,6665900
2016-02-23,UAL,55.45000076293945,55.45000076293945,55.88999938964844,54.619998931884766,4317100
2016-02-24,UAL,56.2599983215332,56.2599983215332,56.29999923706055,54.66999816894531,5594700
2016-02-25,UAL,56.86000061035156,56.86000061035156,56.90999984741211,55.72999954223633,4654600
2016-02-26,UAL,56.58000183105469,56.58000183105469,57.16999816894531,56.119998931884766,4498800
2016-02-29,UAL,57.2599983215332,57.2599983215332,57.79999923706055,56.0099983215332,5605200
2016-03-01,UAL,58.400001525878906,58.400001525878906,58.84000015258789,57.2599983215332,5216500
2016-03-02,UAL,57.91999816894531,57.91999816894531,58.47999954223633,57.27000045776367,4849100
2016-03-03,UAL,58.34000015258789,58.34000015258789,58.79999923706055,57.79999923706055,5190000
2016-03-04,UAL,58.0,58.0,58.95000076293945,57.65999984741211,5766900
2016-03-07,UAL,57.61000061035156,57.61000061035156,58.09000015258789,56.84000015258789,4920400
2016-03-08,UAL,56.34000015258789,56.34000015258789,57.45000076293945,55.290000915527344,7848100
2016-03-09,UAL,57.439998626708984,57.439998626708984,57.59000015258789,56.470001220703125,4755100
2016-03-10,UAL,57.2599983215332,57.2599983215332,57.869998931884766,56.650001525878906,3509500
2016-03-11,UAL,58.369998931884766,58.369998931884766,58.40999984741211,57.720001220703125,3119700
2016-03-14,UAL,58.97999954223633,58.97999954223633,59.09000015258789,57.84000015258789,3942500
2016-03-15,UAL,58.04999923706055,58.04999923706055,59.29999923706055,57.939998626708984,4730800
2016-03-16,UAL,58.77000045776367,58.77000045776367,59.029998779296875,57.41999816894531,3670900
