Price,symbol,open,high,low,close,volume
Ticker,RUN,RUN,RUN,RUN,RUN,RUN
date,,,,,,
2015-12-15,RUN,9.489999771118164,9.489999771118164,11.289999961853027,9.15999984741211,2054200
2015-12-16,RUN,11.630000114440918,11.630000114440918,12.170000076293945,10.890000343322754,3501200
2015-12-17,RUN,12.710000038146973,12.710000038146973,13.300000190734863,11.789999961853027,3608200
2015-12-18,RUN,13.739999771118164,13.739999771118164,13.949999809265137,11.949999809265137,3045300
2015-12-21,RUN,13.399999618530273,13.399999618530273,14.949999809265137,13.130000114440918,3150800
2015-12-22,RUN,11.600000381469727,11.600000381469727,13.649999618530273,11.40999984741211,2507000
2015-12-23,RUN,11.880000114440918,11.880000114440918,12.359999656677246,11.550000190734863,1104200
2015-12-24,RUN,12.1899995803833,12.1899995803833,12.470000267028809,11.600000381469727,385000
2015-12-28,RUN,11.670000076293945,11.670000076293945,12.380000114440918,11.600000381469727,637500
2015-12-29,RUN,11.699999809265137,11.699999809265137,12.050000190734863,11.069999694824219,626600
2015-12-30,RUN,11.720000267028809,11.720000267028809,12.069999694824219,11.449999809265137,317100
2015-12-31,RUN,11.770000457763672,11.770000457763672,11.949999809265137,11.640000343322754,319100
2016-01-04,RUN,11.210000038146973,11.210000038146973,11.489999771118164,11.079999923706055,576800
2016-01-05,RUN,9.609999656677246,9.609999656677246,11.0,9.420000076293945,1947000
2016-01-06,RUN,10.199999809265137,10.199999809265137,10.380000114440918,9.07800006866455,3534100
2016-01-07,RUN,9.210000038146973,9.210000038146973,9.970000267028809,9.15999984741211,1694700
2016-01-08,RUN,9.75,9.75,9.949999809265137,9.25,552500
2016-01-11,RUN,9.3100004196167,9.3100004196167,9.699999809265137,9.079999923706055,577600
2016-01-12,RUN,8.670000076293945,8.670000076293945,9.5,8.399999618530273,598600
2016-01-13,RUN,8.25,8.25,8.760000228881836,8.031999588012695,796500
2016-01-14,RUN,8.0,8.0,8.550000190734863,7.78000020980835,1156400
2016-01-15,RUN,7.75,7.75,7.900000095367432,7.260000228881836,903100
2016-01-19,RUN,7.400000095367432,7.400000095367432,7.889999866485596,7.300000190734863,743500
2016-01-20,RUN,8.539999961853027,8.539999961853027,9.204999923706055,6.940000057220459,1686000
2016-01-21,RUN,8.970000267028809,8.970000267028809,9.069999694824219,8.454999923706055,1195800
2016-01-22,RUN,8.789999961853027,8.789999961853027,9.699999809265137,8.529999732971191,1037100
2016-01-25,RUN,8.40999984741211,8.40999984741211,8.850000381469727,8.140000343322754,600000
2016-01-26,RUN,8.729999542236328,8.729999542236328,9.079999923706055,8.199999809265137,712900
2016-01-27,RUN,8.34000015258789,8.34000015258789,8.729999542236328,8.220000267028809,579400
2016-01-28,RUN,10.050000190734863,10.050000190734863,10.1899995803833,8.430000305175781,1066300
2016-01-29,RUN,9.520000457763672,9.520000457763672,10.168999671936035,9.399999618530273,859800
2016-02-01,RUN,8.9399995803833,8.9399995803833,9.619999885559082,8.630000114440918,776800
2016-02-02,RUN,8.34000015258789,8.34000015258789,8.829999923706055,8.15999984741211,534000
2016-02-03,RUN,8.100000381469727,8.100000381469727,8.569999694824219,7.829999923706055,435200
2016-02-04,RUN,8.050000190734863,8.050000190734863,8.300000190734863,7.820000171661377,520000
2016-02-05,RUN,7.960000038146973,7.960000038146973,8.140000343322754,7.77400016784668,600100
2016-02-08,RUN,7.599999904632568,7.599999904632568,7.940000057220459,7.369999885559082,538400
